event,lat,lon,state,event_time,start_time,accum_time,period_start,period_end,exceedance,accumulation,exceed_pts,exceed_vol,exceed_length,max_1hr,max_pflength,pflength_duration,ari_10,ari_25,ari_50,ari_100,ari_500,ari_1000,tc_flag,iso_flag,mcs_flag,noct_flag,qc_flag
9957,37.237808771448826,-90.09306762930458,MO,2023081407,2023081404,2023081413,2023081320,2023081418,13.950000000000005,128.25,17,107.49860362778406,9.181399680988628,63.25,1087.048879767082,7,114.3,140.8334467875453,163.55329611415715,188.31191961268723,254.46936640023256,286.4506625143897,0,0,1,1,1
9958,38.79380631858917,-82.6685027776494,OH,2023081409,2023081408,2023081418,2023081323,2023081420,5.345103706997762,87.5999984741211,3,7.249103706997744,5.881809721252716,57.5,294.38012805017667,2,82.25489476712333,97.53599999999996,109.982,123.19,156.52939640703926,172.5313964070392,0,0,0,1,1
9959,45.30135768015514,-94.3021514857072,MN,2023081409,2023081401,2023081413,2023081400,2023081415,3.65300000000002,97.125,5,10.867550106171365,9.786909619108384,15.75,650.9986614389445,11,93.47199999999998,116.0470537974374,134.84305379743736,154.89835194254863,206.7379715424164,231.1219715424164,0,0,1,1,1
9960,42.63367426553906,-88.25218094768024,WI,2023081420,2023081412,2023081423,2023081407,2023081510,25.70800190883876,114.10000190883876,39,283.8293478100158,9.57860000749712,25.5,514.1642755861728,8,88.392,107.95,124.19542752150642,141.2872780422369,185.41217579637905,206.049453838616,0,0,1,0,1
9961,35.39159193048093,-84.300046200071,TN,2023081503,2023081502,2023081511,2023081418,2023081514,20.309849977661955,119.375,2,21.963883557742648,4.03680214338965,52.125,845.4305456442728,7,99.06515002233805,117.09915723122678,133.60915723122676,149.8651572312268,189.49216098698173,209.8143072535648,0,0,1,1,1
9962,42.76249806997442,-84.20648663169055,MI,2023081511,2023081503,2023081515,2023081501,2023081516,7.792000000000002,84.5,8,27.26616328777098,6.071761165678016,24.5,566.508302029516,6,76.708,94.742,110.236,127.254,173.12953879141887,195.453150499114,0,0,1,1,1
9963,25.16425881774857,-80.93228054356308,FL,2023081519,2023081518,2023081606,2023081518,2023081607,11.125745951888206,163.125,1,11.125745951888206,0.0,94.0,312.403631355556,1,151.9992540481118,189.25446590873173,222.0204659087317,258.4999150129806,358.59909293278764,407.8111351202796,0,0,0,0,1
9964,43.12780165558021,-77.68811402304294,NY,2023081608,2023081521,2023081609,2023081521,2023081619,3.783000000000001,73.125,2,4.099000000000004,0.0,27.75,312.55531198232904,4,69.342,82.80400000000002,93.218,103.632,132.92760871803483,145.55542712920234,0,0,1,1,1
9965,33.000934165910145,-80.61826450960473,SC,2023081622,2023081621,2023081703,2023081612,2023081711,55.02361567143038,180.7000061050057,9,177.27212971778732,11.1671890713694,63.0,347.05212553197634,5,125.67639043357536,153.08522953966275,179.96104262213584,207.13904262213583,277.2376199732381,317.85445907932547,0,0,1,0,1
9966,35.48884651105873,-76.25186736342573,NC,2023081706,2023081705,2023081713,2023081619,2023081718,78.59200610351562,206.1000061035156,10,363.1764613552653,9.026372719838308,73.125,591.0437301878304,8,127.508,155.19400000000002,187.2838087601076,217.678,294.7258087601076,344.678,0,0,1,1,1
9967,43.37187408021811,-70.48921559595448,ME,2023081815,2023081814,2023081900,2023081804,2023081903,37.52298091207996,147.60000610351562,11,232.55818441852244,8.61202608765595,99.25,674.2963700989454,4,110.07702519143568,134.4892400579797,153.2570251914357,171.89405038287134,234.54849321876443,261.539303543656,0,0,1,0,1
9968,27.855813970407443,-97.8388455093894,TX,2023082218,2023082210,2023082222,2023082208,2023082303,31.501742020236406,184.75,21,234.28336381221,10.57634948420742,41.125,634.4285701843232,12,153.2482579797636,194.65025797976355,229.5345159595272,268.6505159595272,379.4040329708568,434.9532920024229,1,0,0,0,1
9969,29.82788313167952,-102.16555161748477,TX,2023082308,2023082300,2023082311,2023082221,2023082318,23.1956210041586,125.25,38,268.05911088824087,8.55303242196288,50.75,654.2111709340877,11,102.0543789958414,133.80437899584143,161.99837899584145,194.54473020520217,285.9654604104044,331.8302375941235,1,0,0,1,1
9970,48.3194976749427,-102.67695378638996,ND,2023082308,2023082307,2023082310,2023082221,2023082320,6.469617756099737,67.75,1,6.469617756099737,0.0,65.75,287.62408593964165,3,61.28038224390026,75.184,86.70057381824437,99.06,130.6816225545092,145.5621915743441,0,0,0,1,1
9971,42.17597429688356,-83.45238671773217,MI,2023082407,2023082404,2023082414,2023082314,2023082420,83.20700000000001,157.375,758,16747.525758275762,12.089849379023352,55.25,667.1268329677098,6,74.16799999999999,89.94594597020135,103.378,117.856,155.71050750387585,173.74450750387587,0,0,1,1,1
9972,38.26983149286202,-81.45245173113199,WV,2023082510,2023082510,2023082517,2023082502,2023082606,8.308000000000007,84.0,2,10.177998450279247,0.0,61.25,402.5237559625045,3,75.692,89.662,100.83799999999998,112.522,142.24,156.20999999999998,0,0,0,0,1
9973,41.13031906173209,-102.9527617735888,NE,2023082512,2023082510,2023082520,2023082416,2023082619,31.771,101.875,67,597.7312150105213,9.45705196193563,41.0,448.3809081895064,7,70.104,86.614,100.18475168666686,114.26974392865398,150.22275168666687,166.95649561532085,0,0,1,0,1
9974,37.070913964768565,-103.9617187977712,CO,2023082523,2023082522,2023082605,2023082514,2023082612,9.14002041837344,75.0,4,18.936468168919845,0.0,33.25,413.4369892218779,6,65.85997958162656,81.02599999999998,93.54597958162655,106.75397958162657,140.6634798243172,156.4114798243172,0,0,1,0,1
9975,40.117954512225,-91.42369189141824,IL,2023082620,2023082614,2023082622,2023082609,2023082711,40.68220652714247,142.75,12,221.7241593979581,9.40428901773073,76.375,453.71051521221193,4,102.06779347285752,123.40379347285752,140.63558694571503,158.66958694571505,203.6670206379258,224.7088141107833,0,0,1,0,1
9976,37.32147557455239,-78.13350544921059,VA,2023082706,2023082705,2023082715,2023082620,2023082722,72.96000622272493,177.10000622272491,13,316.4489408984228,9.189567562001312,94.375,198.8514619149809,0,104.14,126.746,146.81199999999998,168.14799999999997,224.13524138007,253.19848276014,0,1,0,1,1
9977,36.86244918307359,-87.63828981748833,KY,2023082712,2023082712,2023082722,2023082701,2023082800,31.02178039594264,137.5,24,266.9652213243167,11.536781032826417,71.5,539.3628144383287,6,106.47821960405736,126.746,143.51,161.21548275900176,206.8082196040573,228.854,0,0,1,0,1
9978,34.803659204716006,-103.48425070001434,NM,2023082803,2023082803,2023082814,2023082716,2023082815,2.6729632746709058,89.625,1,2.6729632746709058,0.0,87.0,277.7476675260544,2,86.9520367253291,106.00203672532908,121.4960367253291,137.7520367253291,178.88456213009113,198.1885621300911,0,0,0,1,1
9979,36.60164413970912,-80.50613113992398,VA,2023082803,2023082803,2023082813,2023082717,2023082915,65.2292468665508,185.25,78,1342.6467716432394,11.543104642230382,47.625,339.2026139503527,5,120.0207531334492,144.59044458192506,165.21471000316842,187.6303755155656,248.0020414803234,279.11737250511777,0,0,1,1,1
9980,33.7358397789534,-83.57645923357654,GA,2023082807,2023082805,2023082812,2023082719,2023082819,86.22600648498535,195.70000648498527,58,1551.738337986343,11.243311462105169,73.0,278.2959522508178,3,109.474,130.302,147.27611646109017,164.81533744240662,209.25211646109017,229.63541914531663,0,0,0,1,1
9981,33.146255404686585,-81.74497304120638,GA,2023082900,2023082822,2023082903,2023082813,2023082912,49.10627567772768,159.75,7,246.93047243973152,5.591487256681241,80.75,103.87204872158324,0,110.64372432227232,135.21270504281856,156.61772432227232,180.17070504281853,243.7259588598465,275.12168318211883,0,1,0,1,1
9982,34.506936785063964,-84.93595639407869,GA,2023082905,2023082819,2023082907,2023082810,2023082918,55.30952579935061,165.625,9,143.1874467823447,7.981240732693406,70.375,399.81726323163656,5,110.3154742006494,130.1566068570711,145.8754742006494,161.87747420064937,200.7394742006494,217.9823415442277,0,0,1,1,1
9983,33.99585237142894,-84.14764096499295,GA,2023083000,2023082922,2023083005,2023082913,2023083011,59.18826646479991,164.0,5,154.1766849105419,11.270376637796623,75.25,590.9318902389269,4,104.81173353520008,123.35373353520008,138.50243266745142,154.432,195.072,213.7402764713088,1,0,0,1,1
9984,41.03675563672612,-77.74650110230323,PA,2023083003,2023083001,2023083006,2023082917,2023083016,16.954417415875156,95.0999984741211,14,106.8106824531344,9.465797962348256,48.5,308.4546649508808,3,78.14558105824594,93.726,106.67999999999998,120.50313764634018,157.226,174.94555658809423,0,0,0,1,1
9985,27.21173166379204,-81.8254265741682,FL,2023083010,2023083003,2023083015,2023083001,2023083017,28.034058845667687,161.125,10,64.43471396761643,8.313634768977002,39.375,969.5696937155484,12,133.0909411543323,162.30094115433232,186.944,213.614,283.9844003938289,317.5124003938289,1,0,0,1,1
9986,33.674071849918526,-79.82435516176776,SC,2023083101,2023083017,2023083104,2023083002,2023083119,161.13882481330094,284.375,3070,98264.29285402744,11.239124048321106,39.375,782.0157892857261,11,123.23617518669906,150.92217518669906,177.03799999999995,203.75417518669903,274.8561573624722,313.69,1,0,0,1,1
9987,30.7918265877022,-82.51147202435044,GA,2023090101,2023083122,2023090104,2023083115,2023090112,13.109951983372582,141.375,2,19.199964627616826,3.863287780561622,70.25,172.98413891911625,0,128.26504801662742,154.94,177.19370373182636,200.81384770682155,261.58035112884204,290.0264951038372,1,0,0,1,1
9988,31.29278401130644,-83.194064598676,GA,2023090114,2023090111,2023090123,2023090104,2023090200,5.545134700122958,123.875,3,7.933974620432991,5.471100748978977,46.25,1019.8492968884948,2,118.32986529987704,141.18986529987706,159.7221078637528,178.52786529987702,225.77186529987708,247.10786529987703,0,0,0,0,1
9989,32.24918830714513,-87.30134136270686,AL,2023090121,2023090118,2023090206,2023090110,2023090209,59.0903206416512,187.7000060081482,23,557.9734375264785,11.051333419771492,67.0,1019.8492968884948,6,128.609685366497,156.041685366497,179.3525415294964,204.26526027892268,270.05517166895777,301.35822689599337,0,0,1,0,1
9990,27.607778942318845,-81.71611966880096,FL,2023090122,2023090121,2023090203,2023090109,2023090210,40.20345370203131,176.60000610351562,13,195.8397940844724,10.575548383158672,87.0,1019.8492968884948,6,136.3965524014843,166.08282348552677,190.990533161566,217.660533161566,288.01739512692944,321.52968545089016,0,0,1,1,1
9991,30.010828227670714,-90.099867276235,LA,2023090417,2023090415,2023090422,2023090408,2023090504,17.86957264200015,197.875,1,17.86957264200015,0.0,85.125,212.94991293116752,1,180.00542735799985,229.0260894562736,272.2074273579999,320.3913198055686,452.82710470070623,518.0303350500014,0,0,0,0,1
9992,45.04724697087127,-103.58421649529156,SD,2023090507,2023090506,2023090514,2023090419,2023090519,11.08448985825001,67.625,18,72.47749169190028,6.1708329419404375,32.125,841.7574855888818,8,56.54051014174999,68.83399999999999,79.22138478425126,90.06851014175,118.08338478425128,131.05523598014332,0,0,1,1,1
9993,47.24293096594671,-88.19578712798841,MI,2023090604,2023090602,2023090613,2023090512,2023090616,35.28200038146973,103.10000038146973,12,102.38566603744908,12.54668549863858,58.25,596.9381440472037,6,67.818,82.55,94.742,107.67631594837428,140.46200000000002,155.8080578395783,0,0,1,1,1
9994,41.41746396308103,-87.83464835078308,IL,2023090610,2023090609,2023090613,2023090600,2023090622,20.715813455194294,115.19999849796297,11,74.11906604981249,8.497670997578478,62.125,406.4710521193304,4,94.48418504276866,115.02245121520562,135.82976480932808,156.90794985209672,212.8274986368911,246.8634986368912,0,0,1,1,1
9995,44.96833709520556,-85.6710573607944,MI,2023090618,2023090614,2023090702,2023090606,2023090708,78.215,151.875,119,2882.3073031112667,9.751608554751652,36.25,364.5227704017637,7,73.66,90.932,105.664,121.91999999999996,165.5837067625044,186.77220706425527,0,0,1,0,1
9996,44.3526522739304,-99.94775366651572,SD,2023090717,2023090716,2023090720,2023090707,2023090804,5.213033808503056,77.625,1,5.213033808503056,0.0,34.0,155.52949708993944,0,72.41196619149694,89.78993097260806,104.52193097260808,120.47710303665528,162.45589716410504,182.34900020076023,0,1,0,0,1
9997,44.42873439635553,-73.33250199900903,NY,2023090717,2023090717,2023090805,2023090716,2023090805,1.3996247112057318,72.0,1,1.3996247112057318,0.0,38.75,333.1212100925249,2,70.60037528879427,84.074,94.6136808838494,105.02768088384938,135.62437528879423,148.83237528879425,0,0,0,0,1
9998,39.96991492446055,-74.48248321691801,NJ,2023090819,2023090817,2023090821,2023090809,2023090905,0.5779984741211024,113.0999984741211,1,0.5779984741211024,0.0,50.5,209.4334028124549,1,112.522,138.684,161.06250713113465,185.95450713113465,255.0425071311347,290.8565071311346,0,0,0,0,1
9999,38.66202080947452,-79.12823941097668,WV,2023090822,2023090818,2023090900,2023090811,2023090908,7.016965975221496,88.75,2,9.10540402927029,4.143427829987993,30.25,151.4149062359152,0,81.7330340247785,100.17682780045476,116.38931025368645,134.8331040293627,187.45434427846493,215.8041380541412,0,1,0,0,1
10000,37.25904832160105,-81.44799489120015,VA,2023090900,2023090820,2023090907,2023090813,2023090919,17.058678920069383,88.625,5,37.1202501520949,9.14373803104901,32.625,380.48265629039855,3,71.56632107993062,84.57666588228564,95.42035464637569,106.42066588228565,135.04435464637567,149.26835464637568,0,0,0,1,1
10001,38.628969785655286,-76.73719558183018,MD,2023090917,2023090917,2023090923,2023090910,2023091005,1.187366544956717,107.375,1,1.187366544956717,0.0,37.5,502.8357120639599,3,106.18763345504328,131.1967942816164,153.17358856323287,177.55758856323288,246.3356808382281,282.47522201827616,0,0,0,0,1
10002,41.553642206314144,-75.7066667369765,PA,2023090921,2023090921,2023091003,2023090912,2023091010,17.12589195925557,98.5999984741211,14,126.16725483134589,9.480404061538213,35.125,463.87641631588593,4,81.47410651486553,98.888860032883,114.2689680147112,132.07410504790283,184.823720065766,213.71982658063155,0,0,1,1,1
10003,35.00299633056284,-80.6136449982202,NC,2023091000,2023090915,2023091003,2023090906,2023091013,21.89010522415792,134.10000228881836,15,155.62572968712914,5.671057705815715,86.875,392.3421701803204,2,112.20989706466044,133.9172863505892,151.4432863505892,169.61389706466045,215.5545332417205,237.23718341524963,0,0,0,1,1
10004,36.00033783697932,-100.78357183669226,TX,2023091103,2023091102,2023091111,2023091017,2023091114,22.584000000000003,112.5,8,95.21883175503496,5.733950433498836,54.25,521.7147891446182,6,89.916,108.9558729319832,123.68758391390791,138.9275839139079,178.5414568458911,197.07669805440767,0,0,1,1,1
10005,42.01754465986853,-76.30014899210062,NY,2023091104,2023091103,2023091111,2023091017,2023091116,36.276,114.0,14,203.6857860876609,9.540813786817232,74.25,395.5592172424119,7,77.724,93.4989957612863,105.91443929869362,118.10643929869364,166.22440649028886,187.07940225157515,0,0,1,1,1
10006,38.43548583349457,-100.74254569037691,KS,2023091104,2023091104,2023091116,2023091103,2023091116,2.868204312474873,86.5,1,2.868204312474873,0.0,37.25,780.4478291880681,7,83.63179568752513,102.4277956875251,117.6677956875251,133.89729112966148,174.7912911296615,193.6530868171866,0,0,1,1,1
10007,42.51850347456561,-71.77944943871353,MA,2023091121,2023091120,2023091203,2023091110,2023091210,62.13642876451601,162.10000038146973,28,458.1412873560938,12.127284161653122,89.875,777.43825199997,7,99.96357161695371,121.2995716169537,137.6606221134236,154.03921461677123,209.77026511324107,233.6462651132411,0,0,1,0,1
10008,41.79355932709173,-71.984942960142,CT,2023091315,2023091315,2023091403,2023091310,2023091403,14.352000000000004,119.0,9,46.00579204015875,9.526504927018948,27.375,389.58413641923306,3,104.648,125.68156020803276,141.732,157.9395602080327,210.17379242238832,232.7797924223883,0,0,0,0,1
10009,43.83050174363607,-103.24862701576755,SD,2023091323,2023091323,2023091409,2023091314,2023091411,10.405274420880543,81.875,2,13.138639130382144,6.114543364645146,33.25,127.3313111056892,0,71.46972557911946,94.28763419955388,115.58154281998831,139.86522547218246,209.3052469356452,244.56915555607952,0,1,0,1,1
10010,32.48736131636649,-99.91082467125932,TX,2023091410,2023091410,2023091416,2023091402,2023091422,15.550599306802155,125.75,1,15.550599306802155,0.0,54.125,667.3164241302284,5,110.19940069319784,136.398,158.24200000000002,181.61,243.80340069319783,273.39607597175905,0,0,1,1,1
10011,39.91095656609093,-102.71437666305906,CO,2023091421,2023091420,2023091508,2023091414,2023091514,27.571067907202007,98.125,17,113.35395146475528,4.200008333151209,36.625,358.36111367485364,6,70.553932092798,87.06393209279798,100.63194531809452,115.05187741089252,152.00774504127386,169.13175826657044,0,0,1,1,1
10012,36.167699582085056,-101.90083917773649,TX,2023091508,2023091506,2023091512,2023091420,2023091520,27.68748493280836,109.25,7,109.85937229760256,5.740310497573486,66.375,183.018613879819,0,81.56251506719164,100.584,115.57,131.826,174.244,194.31,0,1,0,1,1
10013,33.293596031898154,-83.28075097594814,GA,2023091511,2023091509,2023091516,2023091501,2023091522,19.268,129.25,7,61.630993896484384,7.917933394336184,44.625,282.05274207566544,6,109.982,131.064,148.082,165.41289894652976,209.042,228.6,0,0,1,0,1
10014,27.9789192975879,-99.05124432918296,TX,2023091601,2023091600,2023091607,2023091514,2023091614,24.348000000000013,161.0,7,62.47279257942387,0.0,73.75,373.0139828706352,6,136.652,173.99,204.724,238.76,335.28,383.3036960947945,0,0,1,1,1
10015,43.75934097045283,-90.85194192054894,WI,2023091620,2023091618,2023091623,2023091609,2023091707,18.067000712599707,111.0,2,32.75764964105744,4.328297944892688,71.375,189.5692817032148,0,92.93299928740028,117.3169992874003,139.1609992874003,163.79899928740025,232.1249992874003,266.1609992874004,0,1,0,0,1
10016,41.627085302374525,-87.53376803235716,IL,2023091715,2023091710,2023091721,2023091704,2023091803,90.024,183.75,8,225.1214795056346,9.520077045961134,75.0,212.8399988302123,1,93.726,114.554,133.35,153.10143591617307,205.67943591617305,233.62902423138823,0,0,0,0,1
10017,43.92630107576435,-70.08888457855772,ME,2023091906,2023091820,2023091908,2023091817,2023091920,21.533,122.625,43,210.55286270384863,4.3237921722047785,26.5,784.2018974533279,12,101.092,122.40153324708788,138.684,155.1675332470879,207.1976291838782,229.621723935758,0,0,1,1,1
10018,41.79698502907962,-94.91676857660048,IA,2023092002,2023091918,2023092005,2023091916,2023092012,27.052719305433243,135.0,2,53.57411611685697,4.263624970784605,41.125,373.7659669674997,6,107.94728069456676,138.5189435885163,165.95094358851628,196.4309435885163,281.2679249247586,323.27132578789906,0,0,1,1,1
10019,36.73681923248008,-94.66769626006408,OK,2023092007,2023092001,2023092013,2023091920,2023092018,43.9359979976409,165.125,18,196.08566909767484,9.125720332167331,43.375,430.5431421995468,12,121.1890020023591,147.33298479802963,168.94100200235908,192.0550020023591,251.5973867016868,279.66178860534376,0,0,1,1,1
10020,42.1356865693179,-88.72333088282954,IL,2023092010,2023092007,2023092015,2023092002,2023092020,2.2049999999999983,92.375,1,2.2049999999999983,0.0,32.875,179.39384839905938,0,90.17,109.53139475961004,130.55599999999998,152.39999999999998,213.23068276469087,253.8210106530999,0,1,0,1,1
10021,44.69205512650501,-101.11906663908866,SD,2023092102,2023092101,2023092105,2023092015,2023092123,39.795528074280725,108.125,67,768.7259963196332,12.311415318105002,60.75,186.94716778438408,0,68.32947192571928,83.31200000000001,95.331503690217,108.02287439535866,140.02340246963936,154.75540246963936,0,1,0,1,1
10022,43.10508672117356,-99.93874202696544,SD,2023092117,2023092115,2023092202,2023092112,2023092204,5.042000000000002,81.75,5,9.34699999999998,9.626176060322043,27.0,459.1966285971524,7,76.708,92.45600000000002,105.15599999999998,118.41863632855836,151.79328914076518,167.0332891407652,0,0,1,0,1
10023,40.58664747734792,-99.6285081700401,NE,2023092201,2023092120,2023092207,2023092113,2023092213,36.51533985738993,125.25,60,723.0493930825085,11.926376534738544,66.125,407.3675128575632,10,88.73466014261007,108.80066014261008,125.4335201204152,142.89537510765948,187.76471496504945,208.788,0,0,1,1,1
10024,38.41214662925365,-94.56471845998908,MO,2023092201,2023092200,2023092205,2023092115,2023092212,10.608000000000004,130.75,1,10.608000000000004,0.0,59.625,310.8087697014391,2,120.142,146.44161055005338,167.64000000000004,189.8269988474516,245.22638944994657,270.4613882973982,0,0,0,1,1
10025,40.03591366187944,-89.26007737220601,IL,2023092203,2023092117,2023092205,2023092115,2023092215,87.01999999999998,181.0,17,571.7398704148363,11.880583802131069,50.125,238.61168736854088,4,93.98000000000002,111.83887961045744,126.492,142.2036190069191,182.94249249203125,202.9721114989503,0,0,1,1,1
10026,35.707732734503665,-92.8903467016534,AR,2023092204,2023092204,2023092213,2023092118,2023092216,23.62516170506386,147.125,5,72.72012109199525,0.0,120.0,489.3542849837224,4,123.49983829493614,149.37015565556445,171.72215565556448,195.870311311129,260.67372175549,292.10961126554326,0,0,1,1,1
10027,40.37535868725063,-89.75267590811325,IL,2023092215,2023092211,2023092217,2023092205,2023092223,1.6249999999999858,96.875,2,2.749999999999986,0.0,41.5,285.37991977463383,4,95.25,113.03000000000004,127.25756495273512,142.24,179.41271438915513,197.10756495273512,0,0,1,0,1
10028,34.82205088706703,-95.22275023883958,OK,2023092219,2023092209,2023092221,2023092207,2023092301,17.950646963777103,147.625,4,39.60087603966372,8.035675346894429,63.125,718.3010475944102,12,129.6743530362229,152.42436874051637,170.61355353246503,189.57377676623247,236.90755353246504,258.45297726247463,0,0,1,0,1
10029,48.08231078178382,-90.92631944073042,MN,2023092219,2023092209,2023092221,2023092208,2023092307,31.101152027899783,103.75,10,148.73547597188943,12.599549796810877,49.75,75.85497974789297,0,72.64884797210021,89.98190572678345,104.90684797210022,120.96990572678344,163.60688947125675,183.96675369888368,0,1,0,0,1
10030,43.68091025442736,-100.46038823114468,SD,2023092223,2023092220,2023092307,2023092213,2023092310,9.767000000000024,80.125,5,18.4585272339351,12.21908889526759,32.75,848.0828522821264,7,70.35799999999998,85.344,97.536,110.44573434714964,142.748,157.73399999999998,0,0,1,1,1
10031,44.57029649121982,-100.3059214803551,SD,2023092311,2023092302,2023092314,2023092300,2023092322,5.508786831327029,74.375,3,7.349132189120851,6.147836034929807,26.25,701.6264078505773,6,68.86621316867297,84.868213168673,98.330213168673,112.70667176122107,150.44179484490093,168.2955896898019,0,0,1,1,1
10032,36.462418425399456,-77.54898969149554,NC,2023092317,2023092308,2023092320,2023092302,2023092408,23.026,132.5,26,200.92337032980504,5.746023597900741,72.625,1046.612854336351,11,109.474,134.874,158.25797111046694,183.40397111046693,253.36735799093347,291.4833291014004,1,0,0,0,1
10033,44.51397174607357,-90.58427807642994,WI,2023092319,2023092309,2023092321,2023092308,2023092321,4.328650009017977,95.625,8,16.70570962186838,9.715288574942983,27.0,485.5402227705303,5,91.29634999098202,112.63234999098202,130.59364353463715,149.97034999098204,200.7988165898764,225.1635269267248,0,0,1,0,1
10034,44.44484094005912,-96.79931464958798,SD,2023092321,2023092319,2023092402,2023092310,2023092411,20.780999999999977,106.125,31,221.5007750621723,12.291968036225356,37.75,768.9961118721319,3,85.34400000000002,103.39111688117328,118.364,133.85800000000003,173.24922022280018,191.3044404456004,0,0,0,0,1
10035,35.30928148984798,-95.83965817119504,OK,2023092321,2023092321,2023092408,2023092318,2023092419,24.59200610351561,152.10000610351562,22,220.64486997818744,11.382805540273798,71.25,530.4766963900108,4,127.508,152.39999999999998,172.41153570025816,192.98553570025817,244.3155101557383,267.42951015573834,0,0,1,1,1
10036,46.99470320707262,-91.80343909833137,MN,2023092404,2023092404,2023092416,2023092400,2023092421,23.597266284259376,108.875,30,437.16671514773645,12.522961277392016,16.625,686.6665232448032,12,85.27773371574062,104.48682072712607,120.39600000000004,137.2146589673711,180.48957195598567,200.62183824024504,0,0,1,1,1
10037,30.666796044179804,-99.97628333373837,TX,2023092507,2023092505,2023092515,2023092500,2023092518,2.710115127983471,119.0,2,4.061370804298846,0.0,44.25,249.4239274866536,3,116.28988487201651,143.7633872422125,166.07327211422904,190.20327211422887,257.47456523106257,290.70985834789604,0,0,0,1,1
10038,42.8405738274481,-89.80848244312068,WI,2023092521,2023092521,2023092609,2023092518,2023092613,12.137392123582645,112.25,5,29.112033047490684,6.07485996310973,42.125,415.6558807403121,7,100.11260787641736,124.96852751537544,146.30857727665506,169.71318515307243,233.217234914352,263.9552846756317,0,0,1,1,1
10039,29.98617737403756,-81.34146449716786,FL,2023092621,2023092616,2023092623,2023092610,2023092707,12.201361764218632,164.10000610351562,1,12.201361764218632,0.0,77.0,765.1005244994078,3,151.898644339297,190.506644339297,223.52664433929704,259.594644339297,355.8716640527003,402.355933017891,0,0,0,0,1
10040,33.5110440722569,-103.39680498603718,NM,2023092622,2023092621,2023092701,2023092613,2023092710,10.042311164982737,96.49999809265135,3,16.8999023207043,3.969620254287256,48.25,67.23162357991555,0,86.45768692766863,106.01568692766864,121.91999999999996,138.78168692766863,181.73949499351588,202.12537385533727,0,1,0,0,1
10041,41.70470926422247,-89.31737266784671,IL,2023092701,2023092700,2023092712,2023092614,2023092719,38.04399999999998,130.5,27,490.0211998323973,9.508276313493766,54.375,127.9121910848022,0,92.45600000000002,111.52708998285812,130.81,151.0078442777786,206.21775852277136,240.6185128176918,0,1,0,1,1
10042,38.81883133941088,-89.39932990831471,IL,2023092712,2023092701,2023092713,2023092701,2023092714,5.573000000000008,104.125,2,11.02100000000003,4.160692908451199,46.0,462.1796511498319,7,98.552,117.348,133.01438356522652,149.6005518390581,193.2730780554685,215.09615611093685,0,0,1,1,1
10043,36.94352886950372,-87.65473298605241,KY,2023092811,2023092807,2023092818,2023092804,2023092821,16.707000000000008,122.625,13,70.1657595538662,9.15838207385435,31.25,632.2393418661532,11,105.918,126.06951600183947,142.8335160018395,160.528,206.248,228.092,0,0,1,0,1
10044,40.683357974861856,-73.6323857449604,NY,2023092918,2023092909,2023092921,2023092902,2023093003,55.72353779567639,166.75,66,1115.130995801059,11.951946192699037,43.125,611.4089415460039,12,111.0264622043236,134.1405729136358,152.14504759158106,169.92504759158112,224.84798752637832,248.46914582727163,0,0,1,0,1
10045,28.58128384561964,-80.89753891376768,FL,2023100112,2023100110,2023100120,2023100102,2023100200,39.96988663241669,191.875,10,186.64260111828403,10.68504228758258,66.5,497.76126887350864,9,151.9051133675833,189.2431133675833,221.32265731597104,255.9422012643588,348.665314631942,393.3254519746577,0,0,1,0,1
10046,46.05441079620029,-86.2042329905961,MI,2023100113,2023100111,2023100119,2023100100,2023100202,10.955998354911811,83.5999983549118,11,55.54281586723853,4.400554717803159,40.5,273.1608095926288,2,72.64399999999999,88.392,101.21743683254662,114.48580596600117,147.574,162.56,0,0,0,0,1
10047,34.84493527663792,-103.74666644050689,NM,2023100201,2023100121,2023100203,2023100113,2023100212,27.157750828690027,109.0999984741211,10,91.30663040621045,8.953994057947993,71.375,149.9919920995682,0,81.94224764543107,99.91650003267706,114.26210721012704,129.69635959737303,168.244611984619,186.340471549315,0,1,0,1,1
10048,36.32673527262781,-102.2081204933272,TX,2023100221,2023100220,2023100306,2023100210,2023100312,70.228,151.0,58,1237.3668939781523,11.498505450268729,46.125,545.6024083510144,6,80.772,99.56799999999998,114.55399999999996,130.30199999999996,172.46599999999995,192.278,0,0,1,1,1
10049,33.019601732105144,-102.43986574455045,TX,2023100303,2023100300,2023100311,2023100219,2023100314,6.095998474121075,101.5999984741211,12,25.418230128391315,8.803335775738413,27.625,321.5274198311025,11,95.50400000000002,119.81786622462631,139.192,160.20386622462632,216.31843431529217,243.0435414133619,0,0,1,1,1
10050,30.47228908882885,-102.77121263245492,TX,2023100402,2023100322,2023100404,2023100310,2023100412,47.62400000000001,135.0,39,580.1424244770559,10.875770686866602,35.75,163.51414648138987,0,87.37599999999999,108.82774627387565,126.0064115028526,144.24949254775132,192.53190405060388,215.5076503244796,0,1,0,1,1
10051,34.06099204140557,-100.47784361210694,TX,2023100419,2023100417,2023100501,2023100413,2023100506,1.0609999999999928,100.375,1,1.0609999999999928,0.0,50.0,807.2105930891834,5,99.314,123.19,142.748,163.85761056696967,222.33114249833528,250.95200000000003,0,0,1,0,1
